score	comment	comment_english
1	Péssima qualidade, mais fácil ter comprado na 25, brinquedo descartável.	
3	Então eu não conseguir buscar o pacote no Correios, como eu faço agora? Pra pegá-lo de volta	
5	Adorei o produto...ótima qualidade!! Recomendo.	
5	Tudo que comprei ate agora chegou dentro das expectativas. Sem Problemas	
4	Gostei de comprar muito bom recomendo	
3	SEGUNDO ITEM QUE COMPREI E NÃO RECEBI ATÉ AGORA.    O QUÊ ESTÁ ACONTECENDO ??????????????	
5	Entrega no prazo e produto conforme especificações.	
5	Adorei o produto. 	
4	Gostei da entrega . a unica coisa que não gostei é que o bocal de onde coloca a luz não está centralizado . 	
5	Recebi o produto comprado, por um preço justo. 	
3	olha eu comprei dois produtos mas so foi entregue apenas um? espero que entregue a memoria tambem...30 dias pra intregar um simples produto e muito descaso com o cliente; acredito eu...	
5	Entregue antes do prazo.....Muito bem. 	
5	Bom produto.	
1	Não recebi o produto ainda.	
5	produto excelente e chegou antes do prazo 😍	
4	olha recebi o produto,antes do previsto,mas não veio um manual,ai fica dificil, ja entrei em contatto com o empresario pelo facebook ,mas não obtive respostas	
5	muito bom..	
1	Qualidade horrível, cor totalmente diferente da propaganda que mostra e fala. Fui obrigada a dar 1 estrela se nao, não enviaria a avaliação. Mais a nota de tudo é zero estrelas, zero em tudo	
5	Lindo relógio, perfeito. Recomento!!!!! Chegou dentro do prazo informado. 	
5	entra super rápida e ótimo atendimento!!	
1	lOJA PESSIMA, PAGUEI PELO FRETE E NÃO RECEBI A COMPRA, LIGUEI E NÃO OBTIVE NENHUMA EXPLICAÇÃO, TIVE QUE PAGAR UM NOVO FRETE PARTICULAR E AUTORIZAR UMA PESSOA IR ATE OS CORREIOS BUSCAR PRA MIM ABSURDO	
5	Entregue no prazo e a embalagem estava um capricho. Obrigado 	
3	O produto que comprei, modelo oval branco,recebi modelo redondo dourado. Pulseira correta.	
2	Pedi 4 controles e recebi apenas 3. Estou aguardando se entregarão o outro nesses dias.	
1	faltou 3 unidades do que comprei, preciso saber o que houve.	
5	Ótimo tudo correto. 	
5	Entregue dentro do prazo, o produto correto, bem embalado, excelente experiência. Recomendo a loja.	
4	Positivo: Ótimo produto. Muito bem embalado.  Superou as expectativas.  Negativo: produto chegou entregue dentro do prazo, porém houve algumas ocorrências que o fizeram atrasar alguns dias.	
4	O pé do personagem veio descolando. Mas pelo preço , valeu.	
5	Otimo produto, entregue antes do prazo. Muito Bom	
5	Chegou antes do prazo muito bom	
5	EXCELENTE!!!	
5	ainda não utilizei mas a entrega foi otima 	
4	Muito obrigado por cumprir a data	
5	Ótima 	
5	tudo ok. produto e entrega dentro do proposto	
4	ÓTIMO PRODUTO MUITO BOM....	
5	Adorei a Luminária, o produto chegou em perfeito estado, já está instalada... e pelo que eu pesquisei em outras lojas, o valor está excelente !!! produto de alta qualidade !!	
5	Excelente!!	
5	Recebi o produto correto, sem demora   e recomendo	
5	Ótimo produto e a entrega foi bem rápida. Parabéns 	
3	O produto não é original.  Poderia ter comprado e qualquer vendedor de rua	
1	Até o momento não recebi o produto nem nada que justificasse tal atraso.	
4	Recebi o produto antes mesmo do prazo, embalado perfeitamente com o produto escolhido sem problemas. Recomendo.	
5	muito bom tudo certinho	
5	Muito boa a compra, dentro do prazo.	
5	Produto de qualidade	
3	O produto chegou porém atrasadíssimo pq era presente	
5	Tudo ok	
4	Comprei 3 lustres, mas chegaram em caixas separadas e por enquanto só recebi 2 e o outro não chega nunca. O lustre é lindo!	
4	Produto correto, entrega no prazo. Vidro levemente lascado, defeito não sobressai nem afeta funcionamento. Ainda estou avaliando se o peso marcado não muda de uma hora para outra.	
5	Eu recomendo esse parceiro entrega no prazo e produto muito bom ja estamos usando .Produto de confiança original preço muito bom.	
5	Entrega antes do previsto. Produto atende a expectativa.	
5	Superou minhas expectativas, excelente produto e chegou antes do prazo.	
3	Produto de baixa qualidade, mas funciona.	
5	Estou satisfeito.	
4	Tudo certo.	
2	Comprei 2 mochilas de rodinhas solicitei a devoluçao de 1 ate agora nao tive resposta pra fazer a postagem pros correios sem contar que nao recebi o meu produto do cabelo o matizador 	
2	Muito bonita a cortina, só deveria ser um pouco melhor o material desfia muito fácil ,mais pelo tá ótimo!!!	
3	Pelo preço e pela entrega, vale a pena.	
4	Ótima cadeirinha. Minha filha adorou.	
5	O tecido não é algodão mas pelo preço vale super a pena. É linda! 	
5	produto chegou intacto	
4	Produto lindo.	
3	Recebi o produtos na data porem vieram um pouco sujos os protetores	
3	Produto excelente!  So veio a cor errada. 	
4	Nunca tive problemas. Boa loja	
1	Estou insatisfeito, pois ainda não recebi meu produto e também a central da lannister informa que esta sempre lotada de ligações e que não pode atender.	
1	Preciso resolver meu problema 	
3	Muito bom o atendimento e as informações solicitadas.	
5	100%	
1	Foi cancelado a compra antes da emissão de nota fiscal e mesmo assim entregaram o produto sem efetivar o cancelamento solicitado.	
3	Veio sem parafusos necessários para a instalação... 	
2	Motivo da avaliação ruim: endereço de entrega estava errado, tentei comunicar antes da entrega, mas o telefone único 40034848, só vem uma gravação que devido a grande demanda os atendentes estão ocupa	
5	O produto foi entregue no prazo e é de ótima qualidade.	
5	Produto atendeu minhas expectativas , apesar de ser muito transparente , material muito bom !! Chegou antes do prazo de entrega previsto , super indico!!! 	
1	Produto menor do que aparentemente é mostrado na foto, e frete demorado. Não sou consumidor chato, mas fiquei meio decepcionado.	
1	O produto consta como entregue mas nao recebi	
5	Produto chegou antes do prazo estipulado, correto e de ótima qualidade. Aprovado.	
5	Entrega antes do prazo produto correto tudo dentro do esperado	
5	Chegou antes do prazo, bem acondicionado e com a NF fácil de localizar.	
5	Otimo!	
4	Produto Ok mas prazo de entrega muito extenso. Foi dentro do prazo informado mas que era muito grande. Sei que culpa é dos Correios mas poderia ter uma alternativa.	
1	Não recebi as botinhas 	
5	obrigado	
1	pessimo	
5	Bom	
5	O site da americana não avisa quando sai para entrega .  Chegou o produto e no site consta como estivesse na transportadora .	
1	entrega deficiente.	
5	Tudo ok	
3	tecido de baixa qualidade, esperava mais.	
5	Demorou um pouquinho mas chegou dentro do prazo e eu gostei muito do produto.	
3	Gostaria de dar uma dica quanto a embalagem da entrega, poderia estar dentro de uma caixa para evitar que o produto venha avariado ou evitar possível quebra. 	
5	Antes da data prevista	
1	O título do produto e claro que o agitador da lavadora é o original e esse se trata de uma peça paralela feita por outra empresa de qualidade muito inferior.Irei tomar as medidas legais cabíveis.	
4	Ótimos produtos, chegou bem antes do esperado, loja atenciosa mandou emails a cada passo do produto. Super recomendo.	
4	Produto entregue conforme compra, dentro do prazo, e muito bem embalado.	
1	A loja vende um produto muito caro mas a qualidade é péssima 	
5	OTIMO ENTREGOU NO PRAZO PARABENS 	
1	Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.	
5	Produto enviado dentro do prazo. Como ainda não tive contato com a mercadoria, não posso opinar em relação à qualidade.	
1	O meu produto veio erradi, não foi o que eu pedi, e não estou conseguindo solicitar a troca 	
1	Parceiro targaryen não recomendado. Produto veio errado e devolução demorada para ser resolvida. Mais de 30 dias sem solução.	
4	Precisa melhorar a atenção ao cliente, pois os produtos que comprei vieram pela metade e não enviaram nenhum e-mail para avisar.   Mesmo assim, agradeço ao serviço prestado!	
1	Até o momento, recebi apenas 1 dos cartuchos, e no pedido foi feito 2 . Estou aguardando a achegado do segundo cartucho , até o momento nada	
1	Péssima mercadoria uma das tesouras veio impenada e cega.  Não devolverei pois sei que será um processo demorado.  Ficarei porém muito insatisfeito!	
5	Compensa e muito a comprar. Pode comprar sem medo de se arrepender. 	
5	otimo	
5	Muito bonita,material resistente,acetinado,coube perfeitamente na minha janela,amei!	
1	Uma palhaçada. Nunca mais compro nessa loja	
1	Bom dia     Comprei 5 cadeiras e só recebi 4.  Preciso saber como será meu reembolso de 1 cadeira.   	
4	O material a mochila é bem simples.	
4	O produto veio bem embalado, não sofreu nenhum dano no trajeto. Veio conforme eu havia escolhido.	
5	Qualidade, ótimo preço, rapidez na entrega! Nota 1000000	
5	O produto deu certo ,muito obrigado	
5	Americana sempre com muita qualidade!  Obrigada.	
1	Vamos aguardar a solução até este momento bem decepcionado	
5	Entrega super rápida. Parabéns!	
5	Sempre produtos de ótima qualidade, entrega perfeita.	
5	super recomendo  	
1	Recebi produto errado e não consigo retorno da loja! Continuo sem meu produto!	
4	Satisfeita 	
4	O produto não é exatamente o que eu queria. Houve uma dificuldade devido à baixa qualidade nas fotos e especificações ao escolher mas assumi o risco ao comprar.	
1	Produto de baixa qualidade. 	
1	não estou entendendo porque meu pedido ainda não chegou, sempre comprei pela internet e isso nunca aconteceu 	
1	Não cumprem os ´prazos e ignoram a expectativa do cliente.  Falta profissionalismo.  Impossível recomendar.....	
1	Comprei 2 combos , com 12 unidades , num total de 24 caixas. Efetuei o pagamento de 633,00 à vista. Compreendi que devido à greve , ocorressem atrasos, mas infelizmente chegou um combo com 11 caixas.	
5	Produto entregue antes do prazo e em perfeito estado!!! super recomendo	
1	Estou muito de saco cheio minhas cortinas não foram entregues até agora ..dia 22/05/2017 recebi um comunicado que minha área de entrega era área de risco ..mas isso pq eu fui atrás para saber .	
3	TUDO BEM QUE ATÉ AGORA NÃO RECEBI MEU PRODUTO, MAS INDICO SIM	
5	Vendedor sério, produto de ótima qualidade, chegou uma semana antes do prazo estimado. Nota 10.	
5	Tudo de bom	
5	Recomnfo esse Site👍L	
5	excelente produto, recomendo.	
2	Ainda não recebi o que comprei 	
4	Um produto de 4 cm de diametro e cerca de 15 gramas de peso. Na embalagem que o recebi, caberiam mais 10 facilmente. Porém, ao tentar incluir mais um no pedido, o frete seria cobrado em dobro. Injusto	
1	nenhum comunicado foi me passado.	
4	Bom	
4	Amei,além de ser linda super confortável minha princesinha até dormiu na minha vez q sentou nela,e super recomendo,sobre a entrega chegou dentro do prazo .... Por enquanto tudo ok.....	
5	lannister a melhor!	
5	Como sempre loja respeitando o consumidor,entregando a mercadoria até antes do prazo espero que continue assim parabéns. ..	
5	Ótima loja. Entrega rápida. Estou satisfeita	
1	Fiz o pedido a mais de um mês, não chegou se quer a nota fiscal eles emitiram! Não deram uma satisfação! Péssimo!	
3	A parte da capa onde fica os botões de volume e liga/desliga acionam mais de um botão ao mesmo tempo.	
4	Produto original.Bem embalado, só não veio com a nota fiscal/danf.	
5	ENTREGUE EM TEMPO RECORDE. MUITO BOM. PARABÉNS.	
5	RECOMENDO	
5	Chegou logo 	
1	A qualidade poderia ser bem melhor,e a cor não é tão bonita quanto na imagem	
4	Ótimo produto.chegou dentro do prazo. 	
5	Recomendo sim, a loja está de parabéns produto maravilhoso. Estou satisfeitíssima !!!	
5	Ótimo, indicado!!!	
2	PRODUTO NAO ESTA CORRETO	
1	Não recebi o produto e até o momento não obtivemos retorno em relação a devolução da fatura e pagamento	
5	Gostei do compromisso com o prazo de entrega	
1	O produto não foi entregue, nem me deram satisfação após a reclamação da demora. 	
5	Produto chegou coreto na 01 dia antes da data combinada.	
5	Bom	
5	Bom	
5	Muito bom 	
1	Péssimos...	
4	Eu acho um bom local para comprar minha compra chegou certinha	
5	Produto ótimo com entrega realizada muito antes do previsto. Parabéns.	
1	Enviei e-mail ontem e estou aguardando p/ ver o procedimento p/ fazer devolução. Entrei em contato com o responsável da nota e o mesmo diz que mandaria uma resistência para fazermos a troca. Incorreto	
5	Muito bom	
5	Adorei....  	
5	o produto veio 100%, testei em 3 dispositivos diferentes e supriu minhas espectativas	
5	otima entrega e produto	
5	A loja tem um excelente atendimento	
5	Entrega rápida e produto de ótima qualidade!	
5	Produto ótimo 	
1	Até agora não recebi o produto	
5	Recomendo o produto e o fornecedor, pois o atraso na entrega foi causado pelos serviços dos Correios.	
3	Ótima	
4	Ainda não usei mas é lindo	
1	Comprei um bag para guitarra e ainda não recebi. A última informação que recebi foi de que tinha acontecido um imprevisto e ate agora nao recebi. com a enttega	
3	bom	
1	O produto éra para dar de presente, mas está com riscos visivelmente fortes.  Enfim decepção total.	
5	Recebi o produto excelente qualidade 	
3	Senhores, as parcerias não condizem com o oferecido pelas lannister em matéria de entrega, contudo pode ter havido um problema, mas poderiam ter me dito o que foi. 	
5	Grato por comprar nas Lojas lannister	
4	Muita demora, mas, tudo ok.  Terezinha	
3	Entrega rápida, porem pedi 2 unidades e recebi apenas uma unidade. Entrei em contato com a lannister e o problema foi solucionado sem maiores transtornos.	
1	Meu pedido foi de 2 produtos. Dois lençóis casal com elástico. Porém no ato da entrega recebi apenas um deles. Solicito que seja verificado pois paguei pelos dois. 	
5	Produto chegou antes do prazo bem embalado,o tamanho e a cor vieram como foi pedido.  Muito bom.	
5	Chegou antes do prazo, produto igual descrição. Lindo !!!	
5	Otimo	
3	O produto chegou dentro do prazo, com um leve amassado e faltando 3 porcas.	
5	Entrega super rápida e o produto é muito bom! Estou super satisfeita!	
3	Não recebi ainda, por culpa do correio.	
1	Entregou o produto errado.	
5	Produto entregue dentro do prazo.	
5	Produto muito lindo. Igual a imagem. Entrega antes do prazo.	
5	Adorei a lixeira muito linda e moderna	
5	Estou satisfeita com o atendimento e com a pontualidade da entrega.  Parabéns.	
5	NO PRAZO , OTIMO	
1	Não recebi o produto que desejava. Estou no aguardo do reembolso.   O atendimento foi tão ruim, quem nem emitiram not	
