score	comment	comment_english
1	Fiz pedido de 02 jogos de toalhas e chegou apenas 01 jogo!	
1	 Não fiquei satisfeita com o acontecido , espero solução 	
3	Sei que não é culpa do produtor, mas essa capinha não protege a câmera	
1	Nao recebino produto	
4	Achei o material um pouco áspero e a touca apertada e pequena, para quem tem o cabelo grande ou volumoso vai amassar muito	
5	A entrega foi tão rápido ,que quase não havia fechado o pedido e já estava o correio a porta da minha casa para entrega !Recebi o que comprei,produto totalmente do jeito que esperava ! 	
5	Fiz a compra e o prazo estipulado era de 17 dias, previsto para o dia 09/04, porém chegou dia 28/03, muito rápido! O relógio veio dentro da caixinha, com certificado de garantia e manual. 	
5	Produto entregue mais rápido doq esperado	
3	O produto é como imaginei, muito bom recebi tudo corretamente.	
5	Continuar sempre assim muito obrigado 	
1	Ainda não recebi o produto 	
5	Tudo como combinado.. estão de parabéns 	
5	Foi muito bom, dentro das minhas expectativas. Vendedor entregou o produto antes do prazo final, bem embalado, produto correto com nota fiscal, tudo certinho. Está de parabéns.	
4	Produto top pra quem que apaixonado por fazer drinks, recomendo o produto e a loja tbm que entregou no até antes do prazo.	
4	O PRAZO DEVERIA SER MENOR, TEM LOJAS QUE ENTREGAM EM 5 DIAS 	
5	ENTREGUE ANTES DO PRAZO, GOSTEI	
3	PRODUTO MUITO BOM PENA QUE VEIO UMA TACA QUEBRADA	
5	Muito bom entregou antes do prazo	
5	Foi cumprido o que eu queria.	
5	Excelente vendedor, produto novo na embalagem e entrega dentro do prazo estipulado 	
5	Sempre compro na lannister pela pontualidade na entrega!	
5	Recebi o produto muito antes da data prevista para entrega. produto em perfeitas condições. 	
1	paguei mais caro para receber o produto na cor do anuncio que é vermelho e recebi roxo	
5	super rápido !!!	
4	Obrigada.	
5	Produto de boa qualidade!!	
1	É a primeira vez que não me entregam um produto. Fora isso nunca tive problemas com o site. Agora só espero meu dinheiro de volta.	
5	Perfume excelente	
5	Excelente produto. Recomendo a todos 	
5	Produto ok! Entrega ok! 	
5	ok	
1	Recebi um produto que não consta o selo do ipi   Que indica que o produto é original. Tbm não recebi na cx origina	
5	Recebi antes do prazo muito bom.	
1	demora na entrega e produto de baixa qualidade	
4	O produto demorou muito para chegar	
4	O produto é bom ,apenas um pouco dura na hora de abrir a tesoura.	
4	o produto não tem o marcador que acusa quando o filtro precisa ser trocado, somente isso, o produto e bom e corresponde no momento o que eu preciso	
4	Eu recebi mas nao vi q o acabamento era de plastico muito fino	
5	Chegou certinho e bem embalado, e teve um bom preço, compraria novamente na loja. 	
5	Ótima 	
1	Bom dia. Ainda não recebi o produto.	
5	CHEGOU MUITO RAPIDO...ADOREI MINHAS FORMAS...RECOMENDO ESSA LOJA...	
5	Gostei muito do produto.   Chegou bem antes da data prevista de entrega.	
1	O produto veio com com uma caixa de outro boneco , manchado , arranhado sem as garras, produto não é original.ja pedi o cancelamento do produto.realmente decepcionado com a lojas lannister.	
5	Entrega antes do prazo, parabéns ...	
1	na descrição disse que servia no 9560av e não deu certo ate´estraguei meu carro entrou eem modo de segurança me custou 150 reais de mecanica...	
1	comprei o produto e até agora nada, dizem q está nos correios, se fosse pra eu buscar em algum lugar, teria comprado em loja física	
1	Pedi um OBD2 v1.5 bluetooth e veio wifi	
5	Atende todas as recomendações.	
5	Super recomendo o aplicativo lannister.com	
5	Sempre pontuais.	
5	Bom, chegou antes do prazo.	
5	Quero devolver o produto e comprar outra cortina de tecido	
5	eu recomendo produto muito bom recebi antes do prazo 	
5	Produto entregue, em poucos dias. 	
1	Nao recebi o produto	
2	Comprei um celular CAT S30 e recebi um aparelho inferior no preço e na qualidade, recebi um CAT B30.	
5	Recebi antes do prazo e tudo certo. 	
5	Produto entregue dentro do prazo, fornecedor confiável	
2	Não chegou todo o pedido, no pedido são três, mas só chegaram dois.	
5	Entrega perfeita. Porém produto sem qualidade, material parece até TNT.	
5	melhor site de compras	
5	perfeito 	
5	Foi grande a minha surpresa quando recebi o produto comprado dois dias após ter efetuado o pedido. Estou muito satisfeita com a entrega e qto ao produto tbm. Mesmo sendo Black Friday, chegou rápido.	
1	no pedido 01-69244741, consta na nota fiscal que comprei 02 caixas das lentes de contato, e recebi apenas 01 caixa.. poderia enviar a outra unidade pf. Senão vou ao procom denunciar a venda mal feita	
4	Produto bonito conforme vi no site, chegou antes do tempo, apenas as tampas que não fecham direito (elas ficam folgadas, acredito que seja essa a proposta) no mais o conjunto é lindo  Recom. a compra	
4	produto atendeu as expectativa	
5	Adorei super recomendo	
5	Rápido e prático	
3	As duas capas que comprei são boas, mas não são bem o que é anunciado. Valem pelo custo beneficio do preço. mas não espere um produto mega top. 	
5	Tudo certo 	
2	Melhorar o atendimento sempre 	
5	Chegou antes do prazo estipulado. Produto muito bom.	
5	Esta cortina é de excelente qualidade por um preço justo. A entrega da lannister, com sempre, no prazo 	
2	Ola Ainda não recebi meu produto , o bebe vai nascer e o quarto não estará decorado, aguardo uma posição sobre a a entrega o mais rápido possível. Obrigada	
4	achei a entrega relativamente rápida segura, com o estado do objeto intacto 	
5	Ótimo produto! 	
1	Comprei dois produtos mas, ao chegar aos Correios com o código, entregaram-me apenas um dos itens que eu havia comprado.	
5	Gostei e chegou no prazo,mas ,ruim que eu não olhei que marca era o produto e me surpreendi pela qualidade. Pois pelo valor poderia ter uma qualidade melhor.	
3	Jarra pequena. Com apenas 400ml	
5	Produto lindo de ótima qualidade e entregue super rápido	
1	Poderia avaliar melhor, quando meu produto for entregue, pois até a presente data não foi    Silvania	
5	A entrega muito rápida, bem organizado, não deixou nada a desejar 	
5	Gostei muito 	
3	Produto aparentemente bom , ainda não testei todas as baterias	
2	O produto veio com defeito . Amassado.	
1	Não posso comentar pois ainda não recebi nada	
5	Produto muito excelente eu recomendo está loja a todos	
5	Ótimo atendimento	
5	Produto de ótima qualidade, tecido super macio e resistente. Entrega bem antes do tempo previsto. 	
5	Entregue antes do prazo!	
1	Não recebi o produto	
3	Demorou mas chegou tudo certo. 	
1	PRODUTO NÃO CHEGOU DENTRO DO PRAZO INFORMADO	
5	Aconselho a comprar nessa loja deu um prazo de entregar em 20 dias e entregou em menos de 10 dias 	
4	satisfeito	
5	Tudo certo	
4	A tela da câmera não vem com nada protegendo, por isso chegou com alguns pequenos riscos, mesmo sendo NOVA. A bateria também dura pouco.	
1	Na nota veio 2 unidades recebi 1uma apenas	
5	rápido e eficaz 	
4	Produto chegou dentro do prazo, igual da foto.	
5	Sou cliente a muito tempo das lojas lannister.  adoro sempre fui muito bem atendida nos prazos e produtos.	
1	Comprei 02 lanternas e só me enviaram 01. Preciso saber como vai ficar agora?	
5	O RELOGIO É LINDO SURPREENDEU MINHAS EXPECTATIVA A ENTREGA NEM SE FALA FOI PRATICAMENTE DUAS SEMANAS ANTES DA DATA PREVISTA RECOMENDO A TODOS QUE TENHAM ALGUMA DUVIDA QUE COMPREM PRODUTO EXCELENTE. 	
2	Minha insatisfação se refere ao produto recebido. Ao colocar a película no celular observei que as extremidades não aderiram e após um dia com ele no bolso observei que ela trincou.	
5	Atendeu as minhas expectativas. 	
2	O produto chegou em 2 entregas, só que bem mal embalado, sem aviso de frágil, num papel pardo. Entregaram 2 pacotes em um dia e um pacote no outro. Pacote amassado nas pontas, peças quebradas. Absurdo	
1	Eu não recebi este produto e eu gostaria de cancelar o pedido.	
5	Produto muito bom, chegou antes do prazo e realmente atende as especificações eu recomendo. 	
5	Melhor site de compras	
5	Entregue bem antes da previsão.  Chegou tudo certinho.	
4	a questao da entrega ok! só que eu havia pedido o cancelamento da compra pois havia comprado o produto errado mesmo assim enviaram o produto e me encamihou um e-mail para nao receber o produto.	
3	O produto recebido não correspondeu às informações de descrições do mesmo quando do ato da pesquisa antes da compra.  Produto ruim.	
1	Me senti lesada. Produto não funciona de jeito algum. É uma fraude. E por estar em um site de confiança jurei poder confiar no produto.	
5	Produto chegou no prazo e impecável. 	
2	Recebi no prazo, mas comprei o hoverboard com bolsa, e ela não veio gostaria de saber por Que	
3	Parece ser problemas do correio. Continuo aguardando o produto. 	
3	Não recomendaria por causa do atraso na entrega. 	
5	Produto como na foto, descrito no anúncio, de boa qualidade e entrega super rápida...Recomendo.	
5	Produto entregue antes so prazo e tudo certinho	
4	Comprei o cartucho canon PG 210 e me entregaram o 210XL, mandei a solicitação de troca por e-mail e até agora não obtive retorno nenhum.	
5	produto chegou antes do prazo estaode parabens	
3	Bom	
3	"O mosquiteiro deveria ser tamanho unico e colocar o tamanho com a metragem.   Eu queria q fosse king e nao e especificamente. O produto ""atende"" .  "	
3	As bolsas chegaram bem antes do prazo, no entanto a bolsa grande veio com pequenas avarias; uma parte está descosturada e o acabamento dentro não estava tão bom quanto o da pequena, que veio perfeita.	
2	O produto ainda não foi entregue.	
5	Chegou antes do prazo! 	
1	Pedi o volume 1 e recebi o volume 2 do livro de musica Leila Fletcher.	
5	Lindo os carrinhos,meu filho adorou!E chegou antes do prazo!	
3	Comprei duas pelúcias e só chegou uma unidade. Está faltando a pelúcia do emoji diabinho. 	
1	Veio faltando um cartucho, só me enviaram 1	
5	Excelente 	
5	Produto entregue antes do prazo. Muito bom.	
5	Produto muito Bom!! 	
5	entrega da mercadoria antes do prazo	
5	Ótimo produto! Recomendo!!!!	
5	Otimo	
1	produto avariado	
5	O produto chegou mais rápido do que o esperado	
2	Eu não recebi, porém acredito que seja reflexo da greve. 	
5	Produto entregue dentro do prazo esperado. Dentro da normalidade. Produto correto. Obrigado pela atenção!	
4	adorei	
5	Otimo produto e entrega	
1	Produto muito diferente da imagem apresentada no site da lannister, o diâmetro não chega nem  próximo do apresentado no site, não serve na cama Queen Size, péssimo acabamento não tem nada de Elegance	
2	Eu não recebi a chupeta 	
2	A caixa do produto amassada, parece que algo pesado estava em cima. O olho esquerdo está frouxo dificultando e muito a visão. Solicito informação para devolução e troca do produto.	
5	Ótimo produto.	
5	Excelente !!!	
5	Maravilhoso, e a entrega super rapido, recomendo.	
5	Muito Feliz e surpreso, devido à lojas assim; cada vez mais confio nas compras online..!	
5	O produto foi entregue antes do prazo. O produto é ótimo. A mochila é muito bonita tem vários bolsos. Gostei muito do produto.	
4	produto de qualidade 	
4	O produto veio com a estampa desbotada.  Não faz justiça ao que foi mostrado no site de compras.  Medidas corretas mas deixou a desejar no quesito beleza. 	
1	Quero estorno do meu dinheiro o mais rápido possível ou ainda aceito a entrega do meu produto	
1	Bom dia    Ainda não recebi meu produto dentro do prazo que disseram que entregariam. Estou decepcionado. Ainda estou aguardando o produto	
3	Depois de montado o produto não inspira muita segurança....	
5	Gosto muito de fazer compras c vcs	
1	Deu problema na entrega e até agora nada.	
5	Sempre uso, muito bom	
3	Comprei sem querer porque não tinha a foto do produto, mas minha filha adorou!!!	
4	O produto foi entregue bem antes do prazo, Parabéns pelo comprometimento com o cliente.	
3	É bm mas o material é pouco fraco, precisa melhorar	
2	A caixa do produto chegou toda amassada( não é a caixa que foi embalado para os correios não, é a propria caixa do produto) a espada que ele segura na mão esta torta, porque foi pressionado, triste.	
4	Faltou colocar no pedido o nome completo, deixei o endereço de onde trabalho para entrega e tem 3 pessoas com o mesmo nome.	
4	O serviço como um toi foi bom.	
4	Demorou um pouco mais que o dicionário comprado no mesmo dia, mais veio certo.	
5	Muito bonita, acabamento bem feito, tecido simples , porém muito bonito 	
1	Essa semana recebi o produto, mas não veio completo, veio apenas 1 frasco , sendo que no anúncio dizia 3 frascos. Aguardo posição da empresa. Porque até agora não tive nenhum e já entrei em contato 	
5	Muito bom 	
5	Recomendo	
1	Faltou a metade do pedido, ou seja, as fronhas em número de oito da cor bronze não foram enviadas.	
1	A espuma é tão fina que a porta passa por cima do protetor. Não serve pra nada. Perdi tempo, me aborreci e ainda tem a pior parte, devolve-lo no Correio na semana do Natal. 	
1	Produto entregue faltando encomendas 	
5	não gostei da embalagem. Achei que fosse a mesma do site!	
1	Muito ruim, depois de quase um mês esperando o produto o pedido foi cancelado automaticamente, tendo inclusive a agencia bancaria aprovado o pagamento da primeira parcela. Aguardo reembolso! 	
5	Já comprei várias vezes e recomendo. É confiável	
4	Ótimo atendimento 	
5	Qualquer opinião poderia prejudicar o trabalho realizado  Obrigado  	
3	o produto não é tão bom ... achei meio ralezinho	
5	loja muito boa entrega rápido	
2	O produto foi entregue porém com defeito, vou devolvê-lo hoje.  	
5	Cliente 100% satisfeito	
1	Como ja informei fiz a solicitação de apenas 1 produto me enviaram 2 estou solicitando o cancelamento e ninguém me retorna, estou de cara com o desinteresse das lannister .com com o cliente . 	
2	A cadeira não atingiu minhas expectativas, não recomendo esse produto e acredito que produtos como esse enfraquece a aquisição de produtos pela internet	
1	Não recebi o produto. Ainda no aguardo.	
4	Muito bom	
1	Faltam as instruções, nem em inglês tem. Não consigo nem colocar as baterias, o plug de energia na lanterna não deixa entrar	
5	Recebi a cor diferente do que comprei, comprei rosa pink e veio rosa claro. 	
3	o produto de péssima qualidade !	
5	PRODUTOS EXCELENTE, OTIMO PERFUME, FIXADOR FANTASTICO. cHEGOU SUPER RAPIDO	
1	sinceramente, não gostei de como voces embalaram o produto. parece que foi de qualquer jeito minha primeira vez comprando por essa loja e tive uma péssima experiencia. 	
1	O produto veio sem nenhum lugar para pôr o sinto de segurança. Na hora da compra não dizia que viria fechado e o consumidor deveria abrir em casa (perigando danificar o produto).	
